Session,GlobalIndex,LocalIndex,TargetChar,AngleX,AngleY,UserInput,IsCorrect,FontSize,SpawnZone,,,,,,
,2700,9,P,46.52,-46.46,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2701,1,C,-49.43,28.69,NotVisible,FALSE,201,Grid_Top-Left,,,,,,
,2702,2,Z,5.91,24.04,Z,TRUE,122.9,Grid_Top-Center,,,,,,
,2703,3,O,45.92,16.16,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,2704,4,P,-42.98,-17.22,P,TRUE,122.9,Grid_Middle-Left,,,,,,
,2705,5,L,-8.68,-1.24,L,TRUE,122.9,Grid_Middle-Center,,,,,,
,2706,6,D,33.41,-18.12,D,TRUE,46.1,Grid_Middle-Right,,,,,,
,2707,7,F,-44.23,-46.08,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,2708,8,T,-5.85,-41.14,T,TRUE,46.1,Grid_Bottom-Center,,,,,,
,2709,9,E,53.58,-34.22,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,2710,1,D,-37.52,21.11,D,TRUE,122.9,Grid_Top-Left,,,,,,
,2711,2,T,9.29,36.14,NotVisible,FALSE,46.1,Grid_Top-Center,,,,,,
,2712,3,F,52.32,22.9,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,2713,4,O,-41.43,-19.22,O,TRUE,75.3,Grid_Middle-Left,,,,,,
,2714,5,C,-13.14,-16.67,C,TRUE,75.3,Grid_Middle-Center,,,,,,
,2715,6,L,50.89,-17.89,L,TRUE,46.1,Grid_Middle-Right,,,,,,
,2716,7,P,-43.69,-32.6,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2717,8,E,-19.19,-36.57,E,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2718,9,Z,53.76,-52.26,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2719,1,E,-49.87,37.46,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,2720,2,T,3.54,13.74,T,TRUE,10.6,Grid_Top-Center,,,,,,
,2721,3,C,48.16,25.4,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,2722,4,Z,-46.79,6.27,Z,TRUE,122.9,Grid_Middle-Left,,,,,,
,2723,5,D,-2.14,-28.22,D,TRUE,28.3,Grid_Middle-Center,,,,,,
,2724,6,F,44.04,-16.3,F,TRUE,75.3,Grid_Middle-Right,,,,,,
,2725,7,L,-51.47,-49.8,NotVisible,FALSE,75.3,Grid_Bottom-Left,,,,,,
,2726,8,O,23.43,-33.47,O,TRUE,46.1,Grid_Bottom-Center,,,,,,
,2727,9,P,45.61,-36.19,P,TRUE,28.3,Grid_Bottom-Right,,,,,,
,2728,1,C,-50.73,42.91,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,2729,2,P,5.13,29.6,P,TRUE,201,Grid_Top-Center,,,,,,
,2730,3,D,39.79,32.42,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,2731,4,T,-50.5,-1.02,NotVisible,FALSE,122.9,Grid_Middle-Left,,,,,,
,2732,5,F,-8.49,-20.09,F,TRUE,46.1,Grid_Middle-Center,,,,,,
,2733,6,E,37.87,-18.47,E,TRUE,46.1,Grid_Middle-Right,,,,,,
,2734,7,L,-53.84,-45.46,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,2735,8,Z,-9.59,-46.8,Z,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2736,9,O,39.78,-33.8,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2737,1,O,-46.79,19.23,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,2738,2,Z,5.36,33.86,NotVisible,FALSE,28.3,Grid_Top-Center,,,,,,
,2739,3,T,37.8,30.29,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,2740,4,C,-54.7,-3.53,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,2741,5,L,-16.09,6.7,L,TRUE,6.5,Grid_Middle-Center,,,,,,
,2742,6,F,50.29,-25.99,F,TRUE,46.1,Grid_Middle-Right,,,,,,
,2743,7,D,-39.66,-48.46,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2744,8,P,7.53,-45.29,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,2745,9,E,33.29,-33.61,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2746,1,P,-30.33,18.56,P,TRUE,17.3,Grid_Top-Left,,,,,,
,2747,2,Z,22.14,14.45,Z,TRUE,17.3,Grid_Top-Center,,,,,,
,2748,3,O,40.29,31.92,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,2749,4,F,-28.5,-21.15,F,TRUE,75.3,Grid_Middle-Left,,,,,,
,2750,5,D,3.16,-18.2,D,TRUE,28.3,Grid_Middle-Center,,,,,,
,2751,6,T,34.02,-26.17,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,2752,7,E,-52.91,-34.94,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,2753,8,L,-18.61,-50.66,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,2754,9,C,29.95,-39.07,C,TRUE,75.3,Grid_Bottom-Right,,,,,,
,2755,1,C,-49.23,16.49,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,2756,2,O,-4.08,28.24,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,2757,3,T,52.9,27.27,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,2758,4,P,-51.89,-13.03,P,TRUE,75.3,Grid_Middle-Left,,,,,,
,2759,5,E,22.38,-11.7,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,2760,6,D,49.62,5.32,D,TRUE,75.3,Grid_Middle-Right,,,,,,
,2761,7,Z,-35.95,-50.07,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2762,8,F,11.3,-34.42,F,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2763,9,L,39.56,-40.9,L,TRUE,201,Grid_Bottom-Right,,,,,,
,2764,1,F,-47.32,21.67,NotVisible,FALSE,46.1,Grid_Top-Left,,,,,,
,2765,2,Z,-14.03,25.62,Z,TRUE,28.3,Grid_Top-Center,,,,,,
,2766,3,T,50.84,20.71,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2767,4,E,-44.05,-20.06,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,2768,5,L,24.25,-9.45,L,TRUE,28.3,Grid_Middle-Center,,,,,,
,2769,6,D,40.77,-0.78,D,TRUE,122.9,Grid_Middle-Right,,,,,,
,2770,7,P,-36.95,-37.52,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,2771,8,O,-7.31,-42.36,O,TRUE,201,Grid_Bottom-Center,,,,,,
,2772,9,C,48.05,-33.17,C,TRUE,122.9,Grid_Bottom-Right,,,,,,
,2773,1,C,-30.96,23.73,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,2774,2,P,-14.95,31.19,P,TRUE,201,Grid_Top-Center,,,,,,
,2775,3,F,33.65,29.95,F,TRUE,75.3,Grid_Top-Right,,,,,,
,2776,4,Z,-44.58,4.23,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,2777,5,T,19.8,0.81,T,TRUE,75.3,Grid_Middle-Center,,,,,,
,2778,6,L,51.43,9.78,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,2779,7,O,-41.4,-52.39,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2780,8,D,-20.39,-35.15,D,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2781,9,E,42.23,-34.93,E,TRUE,17.3,Grid_Bottom-Right,,,,,,
,2782,1,C,-48.36,20.59,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,2783,2,D,20.84,22.45,D,TRUE,75.3,Grid_Top-Center,,,,,,
,2784,3,E,51.9,21.56,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,2785,4,T,-52.32,-16.81,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,2786,5,P,-17.47,-16.95,P,TRUE,6.5,Grid_Middle-Center,,,,,,
,2787,6,Z,48.03,9.33,NotVisible,FALSE,28.3,Grid_Middle-Right,,,,,,
,2788,7,L,-41.96,-48.49,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,2789,8,O,15.52,-39.79,L,FALSE,6.5,Grid_Bottom-Center,,,,,,
,2790,9,F,29.13,-39.39,F,TRUE,28.3,Grid_Bottom-Right,,,,,,
,2791,1,P,-37.01,38.29,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,2792,2,E,6.51,32.38,E,TRUE,122.9,Grid_Top-Center,,,,,,
,2793,3,O,40.33,29.97,O,TRUE,122.9,Grid_Top-Right,,,,,,
,2794,4,Z,-52.76,-6,NotVisible,FALSE,201,Grid_Middle-Left,,,,,,
,2795,5,D,-7.36,-9.31,D,TRUE,28.3,Grid_Middle-Center,,,,,,
,2796,6,F,36.52,-5.9,F,TRUE,17.3,Grid_Middle-Right,,,,,,
,2797,7,T,-52.3,-49.22,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2798,8,L,-0.84,-52.43,NotVisible,FALSE,28.3,Grid_Bottom-Center,,,,,,
,2799,9,C,40.45,-41.81,C,TRUE,122.9,Grid_Bottom-Right,,,,,,
,2800,1,P,-53.51,35.01,NotVisible,FALSE,46.1,Grid_Top-Left,,,,,,
,2801,2,O,-20.83,18.76,O,TRUE,46.1,Grid_Top-Center,,,,,,
,2802,3,T,43.84,31.83,T,TRUE,201,Grid_Top-Right,,,,,,
,2803,4,E,-38.92,-6.27,E,TRUE,46.1,Grid_Middle-Left,,,,,,
,2804,5,C,23.93,-4.87,C,TRUE,28.3,Grid_Middle-Center,,,,,,
,2805,6,L,39.35,-1.86,L,TRUE,46.1,Grid_Middle-Right,,,,,,
,2806,7,F,-39.85,-35.91,F,TRUE,46.1,Grid_Bottom-Left,,,,,,
,2807,8,D,0.55,-49.55,D,TRUE,201,Grid_Bottom-Center,,,,,,
,2808,9,Z,36.75,-36.21,Z,TRUE,17.3,Grid_Bottom-Right,,,,,,
,2809,1,P,-29.36,38.85,F,FALSE,122.9,Grid_Top-Left,,,,,,
,2810,2,L,11.33,33.17,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,2811,3,D,32.28,30.37,D,TRUE,201,Grid_Top-Right,,,,,,
,2812,4,O,-50.78,-13.81,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,2813,5,Z,9.37,-14.7,Z,TRUE,122.9,Grid_Middle-Center,,,,,,
,2814,6,F,28.78,-9.74,F,TRUE,122.9,Grid_Middle-Right,,,,,,
,2815,7,E,-35.86,-46.1,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2816,8,T,-12.5,-41.29,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,2817,9,C,43.14,-47.95,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,2818,1,E,-33.64,41.17,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,2819,2,P,0.69,17.07,P,TRUE,17.3,Grid_Top-Center,,,,,,
,2820,3,T,36.13,19.09,T,TRUE,122.9,Grid_Top-Right,,,,,,
,2821,4,C,-28.91,-24.78,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,2822,5,O,1.92,-11.72,O,TRUE,46.1,Grid_Middle-Center,,,,,,
,2823,6,D,44.34,8.22,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,2824,7,L,-53.43,-49.73,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,2825,8,Z,20.11,-45.07,Z,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2826,9,F,27.76,-37.54,F,TRUE,28.3,Grid_Bottom-Right,,,,,,
,2827,1,F,-44.95,37.07,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,2828,2,T,7.15,40.42,NotVisible,FALSE,122.9,Grid_Top-Center,,,,,,
,2829,3,O,52.8,32.04,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2830,4,C,-33.57,-10.1,C,TRUE,75.3,Grid_Middle-Left,,,,,,
,2831,5,D,14.54,-4.4,D,TRUE,122.9,Grid_Middle-Center,,,,,,
,2832,6,Z,51.17,-12.38,NotVisible,FALSE,75.3,Grid_Middle-Right,,,,,,
,2833,7,E,-36.18,-51.96,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2834,8,P,15.44,-47.21,P,TRUE,75.3,Grid_Bottom-Center,,,,,,
,2835,9,L,51.11,-49.34,NotVisible,FALSE,28.3,Grid_Bottom-Right,,,,,,
,2836,1,F,-46.32,34.69,NotVisible,FALSE,75.3,Grid_Top-Left,,,,,,
,2837,2,D,18.13,26.55,D,TRUE,201,Grid_Top-Center,,,,,,
,2838,3,O,35.34,32.55,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2839,4,C,-49.95,1.39,NotVisible,FALSE,201,Grid_Middle-Left,,,,,,
,2840,5,P,4.09,-16.98,P,TRUE,75.3,Grid_Middle-Center,,,,,,
,2841,6,L,54.32,3.48,NotVisible,FALSE,75.3,Grid_Middle-Right,,,,,,
,2842,7,Z,-36.33,-51.59,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,2843,8,E,-15.99,-41.44,F,FALSE,201,Grid_Bottom-Center,,,,,,
,2844,9,T,53.53,-39.98,E,FALSE,75.3,Grid_Bottom-Right,,,,,,
,2845,1,F,-40.25,15.32,F,TRUE,122.9,Grid_Top-Left,,,,,,
,2846,2,C,22.27,36.13,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,2847,3,P,29.62,42.27,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,2848,4,D,-45.52,-18.15,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,2849,5,L,-18.75,-12.85,L,TRUE,46.1,Grid_Middle-Center,,,,,,
,2850,6,T,31.69,-15.11,T,TRUE,122.9,Grid_Middle-Right,,,,,,
,2851,7,O,-41.5,-42.9,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,2852,8,E,20.16,-40.01,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,2853,9,Z,34.86,-48.22,Z,TRUE,122.9,Grid_Bottom-Right,,,,,,
,2854,1,D,-41.58,40.51,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,2855,2,Z,12.15,42.88,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,2856,3,F,39.72,39.45,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,2857,4,O,-46.89,-5.08,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,2858,5,L,13.14,-15.39,L,TRUE,17.3,Grid_Middle-Center,,,,,,
,2859,6,T,48.97,-13.29,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,2860,7,E,-36.65,-46.02,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,2861,8,C,0.66,-49.43,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,2862,9,P,37.42,-33.9,P,TRUE,46.1,Grid_Bottom-Right,,,,,,
,2863,1,C,-52.94,36.44,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,2864,2,Z,21,18.66,Z,TRUE,122.9,Grid_Top-Center,,,,,,
,2865,3,T,42.97,25.54,T,TRUE,201,Grid_Top-Right,,,,,,
,2866,4,D,-38.22,-2.84,L,FALSE,17.3,Grid_Middle-Left,,,,,,
,2867,5,P,-12.84,0.32,P,TRUE,46.1,Grid_Middle-Center,,,,,,
,2868,6,F,44.68,-0.73,F,TRUE,201,Grid_Middle-Right,,,,,,
,2869,7,O,-41.32,-49.8,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,2870,8,E,-12.73,-37.37,E,TRUE,46.1,Grid_Bottom-Center,,,,,,
,2871,9,L,52.36,-52.4,NotVisible,FALSE,28.3,Grid_Bottom-Right,,,,,,
,2872,1,P,-40.96,29.37,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,2873,2,E,-4.01,40.68,NotVisible,FALSE,75.3,Grid_Top-Center,,,,,,
,2874,3,C,29.21,20.17,C,TRUE,75.3,Grid_Top-Right,,,,,,
,2875,4,F,-34.16,-10.2,F,TRUE,75.3,Grid_Middle-Left,,,,,,
,2876,5,L,-0.26,-6.04,L,TRUE,201,Grid_Middle-Center,,,,,,
,2877,6,Z,41.88,-24.12,Z,TRUE,122.9,Grid_Middle-Right,,,,,,
,2878,7,D,-54.48,-45.54,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,2879,8,O,-7.74,-47.04,O,TRUE,201,Grid_Bottom-Center,,,,,,
,2880,9,T,37.16,-48.42,T,TRUE,75.3,Grid_Bottom-Right,,,,,,
,2881,1,F,-42,34.95,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,2882,2,L,14.81,19.71,L,TRUE,46.1,Grid_Top-Center,,,,,,
,2883,3,T,45.9,32.21,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,2884,4,P,-48.99,-14.1,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,2885,5,Z,-18.77,-24.37,Z,TRUE,17.3,Grid_Middle-Center,,,,,,
,2886,6,C,29.93,-3.9,C,TRUE,75.3,Grid_Middle-Right,,,,,,
,2887,7,D,-31.3,-47.73,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2888,8,O,0.39,-45.05,O,TRUE,17.3,Grid_Bottom-Center,,,,,,
,2889,9,E,40.99,-46.1,E,TRUE,201,Grid_Bottom-Right,,,,,,
,2890,1,E,-32.44,27.17,E,TRUE,46.1,Grid_Top-Left,,,,,,
,2891,2,Z,8.59,42.59,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,2892,3,L,52.03,24.34,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2893,4,O,-29.96,-28.33,O,TRUE,28.3,Grid_Middle-Left,,,,,,
,2894,5,P,13.98,-11.81,P,TRUE,46.1,Grid_Middle-Center,,,,,,
,2895,6,D,51.06,2.85,D,TRUE,201,Grid_Middle-Right,,,,,,
,2896,7,C,-50.19,-38.79,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,2897,8,F,-21.28,-51.47,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,2898,9,T,48.65,-37.12,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,2899,1,D,-37.6,39.78,NotVisible,FALSE,201,Grid_Top-Left,,,,,,
,2900,2,L,10.41,29.62,L,TRUE,75.3,Grid_Top-Center,,,,,,
,2901,3,O,52.05,27.96,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,2902,4,T,-32.75,-21.01,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,2903,5,F,-12.13,-27.49,F,TRUE,28.3,Grid_Middle-Center,,,,,,
,2904,6,C,47.57,-5.23,NotVisible,FALSE,28.3,Grid_Middle-Right,,,,,,
,2905,7,E,-43.27,-50.19,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2906,8,Z,-3.06,-38.99,Z,TRUE,28.3,Grid_Bottom-Center,,,,,,
,2907,9,P,33.58,-35.63,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2908,1,Z,-29.88,35.11,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,2909,2,D,20.48,40.71,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,2910,3,E,46.93,41.77,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,2911,4,L,-34.16,-15.35,L,TRUE,46.1,Grid_Middle-Left,,,,,,
,2912,5,C,9.54,0.98,C,TRUE,75.3,Grid_Middle-Center,,,,,,
,2913,6,F,39.59,-16.79,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,2914,7,O,-51.86,-49.19,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,2915,8,T,8,-45.92,T,TRUE,75.3,Grid_Bottom-Center,,,,,,
,2916,9,P,46.42,-42.09,P,TRUE,75.3,Grid_Bottom-Right,,,,,,
,2917,1,Z,-38.02,39.59,NotVisible,FALSE,46.1,Grid_Top-Left,,,,,,
,2918,2,L,23.13,36.94,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,2919,3,T,37.38,31.17,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2920,4,P,-33.3,-22.45,NotVisible,FALSE,10.6,Grid_Middle-Left,,,,,,
,2921,5,E,-3.21,7.13,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,2922,6,O,45.23,5.43,O,TRUE,28.3,Grid_Middle-Right,,,,,,
,2923,7,F,-44.92,-46.56,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,2924,8,D,1.26,-37.33,D,TRUE,122.9,Grid_Bottom-Center,,,,,,
,2925,9,C,29.74,-41.84,C,TRUE,75.3,Grid_Bottom-Right,,,,,,
,2926,1,O,-34.53,39.33,NotVisible,FALSE,75.3,Grid_Top-Left,,,,,,
,2927,2,C,6.23,33.07,C,TRUE,201,Grid_Top-Center,,,,,,
,2928,3,E,47.53,18.84,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2929,4,Z,-51.49,-3.13,NotVisible,FALSE,201,Grid_Middle-Left,,,,,,
,2930,5,L,21.63,-0.8,L,TRUE,122.9,Grid_Middle-Center,,,,,,
,2931,6,F,51.86,9.35,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,2932,7,T,-48.58,-49.16,NotVisible,FALSE,75.3,Grid_Bottom-Left,,,,,,
,2933,8,P,-11.8,-34.36,P,TRUE,17.3,Grid_Bottom-Center,,,,,,
,2934,9,D,27.86,-50.14,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,2935,1,L,-31.25,34.38,L,TRUE,201,Grid_Top-Left,,,,,,
,2936,2,P,-13.66,23.75,P,TRUE,17.3,Grid_Top-Center,,,,,,
,2937,3,F,46.64,21.04,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,2938,4,Z,-38.67,6.42,Z,TRUE,28.3,Grid_Middle-Left,,,,,,
,2939,5,O,20.71,-15.74,P,FALSE,6.5,Grid_Middle-Center,,,,,,
,2940,6,C,46.4,1.15,NotVisible,FALSE,28.3,Grid_Middle-Right,,,,,,
,2941,7,D,-30.14,-41.38,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2942,8,T,-3.32,-43.14,T,TRUE,46.1,Grid_Bottom-Center,,,,,,
,2943,9,E,47.96,-33.05,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,2944,1,O,-30.4,23.88,O,TRUE,122.9,Grid_Top-Left,,,,,,
,2945,2,T,-10.67,41.74,NotVisible,FALSE,28.3,Grid_Top-Center,,,,,,
,2946,3,F,52.32,17.53,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,2947,4,Z,-37.9,-2.42,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,2948,5,P,1.02,-14.48,P,TRUE,10.6,Grid_Middle-Center,,,,,,
,2949,6,D,50.45,2.49,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,2950,7,C,-36.49,-48.64,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,2951,8,E,17.15,-52.66,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,2952,9,L,48.39,-49.39,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,2953,1,Z,-30.79,20.26,Z,TRUE,75.3,Grid_Top-Left,,,,,,
,2954,2,C,-7.6,29.82,C,TRUE,75.3,Grid_Top-Center,,,,,,
,2955,3,D,30.94,38.62,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,2956,4,L,-37.59,-18.74,L,TRUE,46.1,Grid_Middle-Left,,,,,,
,2957,5,O,5.08,-0.59,O,TRUE,17.3,Grid_Middle-Center,,,,,,
,2958,6,F,40.69,-20.16,F,TRUE,75.3,Grid_Middle-Right,,,,,,
,2959,7,T,-33.72,-51.92,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,2960,8,E,-19.35,-49.58,NotVisible,FALSE,122.9,Grid_Bottom-Center,,,,,,
,2961,9,P,37.12,-45.75,P,TRUE,122.9,Grid_Bottom-Right,,,,,,
,2962,1,P,-31.85,13.52,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,2963,2,C,13.62,26.98,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,2964,3,F,30.18,25.45,F,TRUE,201,Grid_Top-Right,,,,,,
,2965,4,E,-35.83,-16.06,E,TRUE,122.9,Grid_Middle-Left,,,,,,
,2966,5,D,8.38,-3.53,D,TRUE,28.3,Grid_Middle-Center,,,,,,
,2967,6,L,50.03,-12.06,L,TRUE,46.1,Grid_Middle-Right,,,,,,
,2968,7,Z,-52.9,-42.39,NotVisible,FALSE,75.3,Grid_Bottom-Left,,,,,,
,2969,8,T,11.54,-38.62,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,2970,9,O,53.2,-45.66,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,2971,1,P,-43.51,32.53,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,2972,2,D,11.23,20.95,D,TRUE,122.9,Grid_Top-Center,,,,,,
,2973,3,O,30.51,25.14,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,2974,4,Z,-54.22,-16.86,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,2975,5,T,-6.32,-5.32,T,TRUE,17.3,Grid_Middle-Center,,,,,,
,2976,6,E,45.5,-7.33,E,TRUE,75.3,Grid_Middle-Right,,,,,,
,2977,7,F,-50.43,-36.57,NotVisible,FALSE,201,Grid_Bottom-Left,,,,,,
,2978,8,C,-16.39,-33.45,C,TRUE,28.3,Grid_Bottom-Center,,,,,,
,2979,9,L,52.34,-47.3,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,2980,1,E,-27.67,38.67,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,2981,2,C,8.85,15.63,C,TRUE,122.9,Grid_Top-Center,,,,,,
,2982,3,O,47.63,15.76,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,2983,4,P,-33.23,2.47,P,TRUE,28.3,Grid_Middle-Left,,,,,,
,2984,5,L,3.96,4.51,L,TRUE,122.9,Grid_Middle-Center,,,,,,
,2985,6,Z,40.83,-11.07,Z,TRUE,75.3,Grid_Middle-Right,,,,,,
,2986,7,D,-49.74,-46.5,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,2987,8,F,-20.79,-34.64,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,2988,9,T,49.28,-37.26,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,2989,1,L,-27.09,25.38,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,2990,2,O,21.34,17.5,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,2991,3,E,40.15,16.19,E,TRUE,75.3,Grid_Top-Right,,,,,,
,2992,4,F,-32.57,-10.33,F,TRUE,122.9,Grid_Middle-Left,,,,,,
,2993,5,P,-1.58,-19,P,TRUE,28.3,Grid_Middle-Center,,,,,,
,2994,6,T,46.04,4.37,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,2995,7,C,-26.31,-38.4,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
